Date,Open,Low,High,Close,Volume,Amount
2016-10-25 10:54,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 10:55,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 10:56,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 10:57,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 10:58,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 10:59,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:00,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:01,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:02,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:03,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:04,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:05,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:06,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:07,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:08,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:09,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:10,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:11,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:12,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:13,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:14,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:15,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:16,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:17,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:18,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:19,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:20,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:21,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:22,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:23,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 11:24,1.110,1.110,1.110,1.110,99,11100.00
2016-10-25 11:25,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:26,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:27,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:28,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:29,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:30,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:31,1.110,1.110,1.110,1.110,99,11100.00
2016-10-25 11:32,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:33,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:34,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:35,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:36,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:37,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:38,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:39,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:40,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:41,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:42,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:43,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:44,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:45,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:46,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:47,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:48,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:49,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:50,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:51,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:52,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:53,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:54,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:55,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:56,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:57,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:58,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 11:59,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 12:00,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:01,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:02,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:03,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:04,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:05,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:06,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:07,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:08,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:09,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:10,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:11,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:12,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:13,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:14,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:15,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:16,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:17,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:18,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:19,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:20,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:21,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:22,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:23,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:24,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:25,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:26,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:27,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:28,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:29,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:30,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:31,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:32,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:33,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:34,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:35,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:36,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:37,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:38,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:39,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:40,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:41,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:42,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:43,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:44,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:45,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:46,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:47,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:48,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:49,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:50,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:51,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:52,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:53,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:54,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:55,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:56,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:57,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:58,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 13:59,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:00,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:01,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:02,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:03,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:04,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:05,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:06,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:07,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:08,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:09,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:10,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:11,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:12,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:13,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:14,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:15,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:16,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:17,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:18,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:19,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:20,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:21,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:22,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:23,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:24,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:25,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:26,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:27,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:28,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:29,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:30,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:31,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:32,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:33,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:34,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:35,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:36,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:37,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:38,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:39,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:40,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:41,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:42,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:43,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:44,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:45,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:46,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:47,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:48,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:49,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:50,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:51,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:52,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:53,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:54,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:55,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:56,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:57,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:58,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 14:59,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:00,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:01,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:02,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:03,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:04,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:05,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:06,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:07,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:08,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:09,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:10,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:11,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:12,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:13,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:14,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:15,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:16,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:17,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:18,1.110,1.110,1.110,1.110,0,0.00
2016-10-25 15:19,1.100,1.100,1.100,1.100,89,9900.00
2016-10-25 15:20,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 15:21,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 15:22,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 15:23,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 15:24,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 15:25,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 15:26,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 15:27,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 15:28,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 15:29,1.090,1.090,1.090,1.090,4499,491600.00
2016-10-25 15:30,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:31,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:32,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:33,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:34,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:35,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:36,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:37,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:38,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:39,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:40,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:41,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:42,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:43,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:44,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:45,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:46,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:47,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:48,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:49,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:50,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:51,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:52,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:53,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:54,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:55,1.090,1.090,1.090,1.090,0,0.00
2016-10-25 15:56,1.100,1.100,1.100,1.100,599,66000.06
2016-10-25 15:57,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 15:58,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 15:59,1.100,1.100,1.100,1.100,0,0.00
2016-10-25 16:00,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 09:31,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 09:32,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 09:33,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 09:34,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 09:35,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 09:36,1.100,1.100,1.100,1.100,199,22000.00
2016-10-26 09:37,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 09:38,1.040,1.040,1.040,1.040,3989,424860.03
2016-10-26 09:39,1.040,1.040,1.040,1.040,0,0.00
2016-10-26 09:40,1.040,1.040,1.040,1.040,0,0.00
2016-10-26 09:41,1.040,1.040,1.040,1.040,0,0.00
2016-10-26 09:42,1.040,1.040,1.040,1.040,0,0.00
2016-10-26 09:43,1.040,1.040,1.040,1.040,0,0.00
2016-10-26 09:44,1.040,1.040,1.040,1.040,0,0.00
2016-10-26 09:45,1.040,1.040,1.040,1.040,0,0.00
2016-10-26 09:46,1.040,1.040,1.040,1.040,0,0.00
2016-10-26 09:47,1.040,1.040,1.040,1.040,0,0.00
2016-10-26 09:48,1.040,1.040,1.040,1.040,0,0.00
2016-10-26 09:49,1.040,1.040,1.040,1.040,0,0.00
2016-10-26 09:50,1.090,1.090,1.090,1.090,299,32700.00
2016-10-26 09:51,1.090,1.090,1.090,1.090,199,21800.00
2016-10-26 09:52,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 09:53,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 09:54,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 09:55,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 09:56,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 09:57,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 09:58,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 09:59,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:00,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:01,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:02,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:03,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:04,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:05,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:06,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:07,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:08,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:09,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:10,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:11,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:12,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:13,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:14,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:15,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:16,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:17,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:18,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:19,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:20,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:21,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:22,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:23,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:24,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:25,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:26,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:27,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:28,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:29,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:30,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:31,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:32,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:33,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:34,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:35,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:36,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:37,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:38,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:39,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:40,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:41,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:42,1.090,1.090,1.090,1.090,49,5450.00
2016-10-26 10:43,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:44,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:45,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:46,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:47,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:48,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:49,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:50,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:51,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:52,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:53,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:54,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:55,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:56,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:57,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:58,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 10:59,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:00,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:01,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:02,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:03,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:04,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:05,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:06,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:07,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:08,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:09,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:10,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:11,1.100,1.100,1.100,1.100,549,60499.97
2016-10-26 11:12,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:13,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:14,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:15,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:16,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:17,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:18,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:19,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:20,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:21,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:22,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:23,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:24,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:25,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:26,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:27,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:28,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:29,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:30,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:31,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:32,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:33,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:34,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:35,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:36,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:37,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:38,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:39,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:40,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:41,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:42,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:43,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:44,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:45,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:46,1.100,1.100,1.100,1.100,0,0.00
2016-10-26 11:47,1.090,1.090,1.090,1.090,19,2180.00
2016-10-26 11:48,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:49,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:50,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:51,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:52,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:53,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:54,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:55,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:56,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:57,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:58,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 11:59,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 12:00,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:01,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:02,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:03,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:04,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:05,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:06,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:07,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:08,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:09,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:10,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:11,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:12,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:13,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:14,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:15,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:16,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:17,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:18,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:19,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:20,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:21,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:22,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:23,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:24,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:25,1.090,1.090,1.090,1.090,0,0.00
2016-10-26 13:26,1.090,1.090,1.090,1.090,0,0.00
